2453341.535	32.64114	0.00054
2453344.531	32.6418	        0.00053
2454054.561	32.63307	0.00054
2454228.878	32.63327	0.00064
2454292.858	32.63618	0.00068
2454296.769	32.63552	0.00066
2454389.565	32.63918	0.00093
2454390.562	32.63859	0.00061
2454732.669	32.64276	0.00065
2454738.664	32.64424	0.00099
2454746.58	32.64464	0.0005
2454749.576	32.64387	0.00057
2454774.555	32.64187	0.0006
2454933.911	32.6424	        0.00061
2454941.91	32.63909	0.00047
2455001.902	32.64072	0.00066
2455020.843	32.64187	0.00045
2455048.793	32.64173	0.00094
2455066.742	32.63995	0.00066
2455095.647	32.63971	0.00063
2455101.615	32.6412	        0.00091
2455152.559	32.63804	0.00058
2455162.527	32.63948	0.00064
2455373.817	32.63519	0.00076
2455375.788	32.63182	0.00079
2455397.845	32.63174	0.00115
2455408.855	32.63335	0.00068
2455409.83	32.63498	0.00063
2455450.652	32.63233	0.00075
2455453.641	32.63315	0.00058
2455456.572	32.63276	0.00066
2455487.605	32.63388	0.00068
2455489.536	32.63285	0.00046
2455494.577	32.63534	0.00059
2455521.536	32.63508	0.00076
