2452945.643	5.68668	0.00158
2453000.621	5.68655	0.00115
2453287.704	5.7018	0.00066
2453289.716	5.70252	0.00047
2453294.704	5.70341	0.00069
2453307.653	5.70406	0.00055
2453573.928	5.6992	0.00062
2453575.884	5.69604	0.00051
2453668.653	5.69917	0.0005
2453672.719	5.70056	0.00043
2453675.723	5.70174	0.00044
2453694.591	5.70364	0.00043
2453722.585	5.71868	0.00045
2453759.529	5.71064	0.00045
2453763.532	5.7069	0.0004
2453944.905	5.71087	0.00064
2453948.92	5.71293	0.00087
2453950.911	5.72088	0.00047
2453974.807	5.71049	0.00064
2453982.841	5.71237	0.00053
2454047.581	5.71398	0.00048
2454049.599	5.71392	0.00054
2454051.628	5.71048	0.00061
2454053.677	5.70635	0.00051
2454076.672	5.70067	0.00055
2454077.607	5.70378	0.00043
2454079.614	5.70509	0.00052
2454083.617	5.70763	0.00061
2454121.532	5.70344	0.00064
2454340.778	5.70648	0.00047
2454341.845	5.70376	0.00057
2454342.73	5.70496	0.00056
2454674.925	5.69992	0.00069
2454681.873	5.70383	0.00056
2454683.908	5.70574	0.00057
2454702.838	5.69882	0.00061
2454705.836	5.6981	0.00071
2454708.846	5.69509	0.00047
2454736.778	5.69529	0.00063
2455037.945	5.70292	0.00048
2455038.856	5.70278	0.00047
2455039.903	5.7029	0.00131
2455064.833	5.70396	0.00046
2455066.843	5.7055	0.00059
2455070.797	5.70354	0.00067
2455074.796	5.70436	0.00048
2455077.763	5.70546	0.00049
2455095.713	5.70411	0.00058
2455098.678	5.70853	0.00046
2455100.705	5.70604	0.00044
2455103.741	5.70178	0.00083
2455372.919	5.68687	0.00052
2455374.926	5.68942	0.00087
2455375.891	5.68724	0.00071
2455396.889	5.68357	0.00125
2455401.825	5.68802	0.001
2455403.83	5.68449	0.00075
2455408.924	5.68995	0.00064
2455410.857	5.6869	0.00071
2455414.832	5.68638	0.00067
2455423.794	5.69207	0.00074
2455425.726	5.68976	0.00074
2455426.896	5.68673	0.0005
2455427.832	5.68827	0.00056
2455428.81	5.68603	0.00069
2455435.775	5.68665	0.00047
2455436.797	5.68718	0.00042
2455437.707	5.68872	0.00048
2455439.833	5.68872	0.00052
2455443.752	5.68904	0.00066
2455444.751	5.68806	0.0005
2455446.81	5.68706	0.00063
2455450.836	5.68752	0.00074
2455454.752	5.69135	0.00063
2455455.734	5.68958	0.00064
2455463.724	5.68718	0.00055
2455480.688	5.68745	0.00054
2455482.732	5.68909	0.00062
2455483.622	5.68844	0.00065
2455485.661	5.68839	0.0005
2455492.695	5.68871	0.00047
2455493.687	5.68812	0.00049
2455495.728	5.68771	0.0005
2455497.635	5.68838	0.00054
2455506.597	5.68795	0.00051
2455512.605	5.6895	0.0005
2455516.626	5.68935	0.00046
2455524.585	5.68953	0.00058
